1.0000000, 0.0000000, 0.0000000, 0.0000000 (3,0,0,0)

0.2748043, 0.7252957, 0.0000000, 0.0000000 (1,2,0,0)

0.3333333, 0.3333333, 0.3333333, 0.0000000 (1,1,1,0)
