1.0000000, 0.0000000, 0.0000000, 0.0000000 (5,0,0,0)

0.1133573, 0.8866427, 0.0000000, 0.0000000 (1,4,0,0)
0.3568239, 0.6431761, 0.0000000, 0.0000000 (2,3,0,0)

0.1525171, 0.1525171, 0.6949657, 0.0000000 (1,1,3,0)
0.1662683, 0.4168658, 0.4168658, 0.0000000 (1,2,2,0)

0.1823054, 0.1823054, 0.1823054, 0.4530838 (1,1,1,2)
