1.0000000, 0.0000000, 0.0000000, 0.0000000 (4,0,0,0)

0.1693976, 0.8306024, 0.0000000, 0.0000000 (1,3,0,0)
0.5000000, 0.5000000, 0.0000000, 0.0000000 (2,2,0,0)

0.2208880, 0.2208880, 0.5582239, 0.0000000 (1,1,2,0)

0.2500000, 0.2500000, 0.2500000, 0.2500000 (1,1,1,1)
