1.0000000, 0.0000000, 0.0000000, 0.0000000 (6,0,0,0)

0.0805979, 0.9194021, 0.0000000, 0.0000000 (1,5,0,0)
0.2650895, 0.7349105, 0.0000000, 0.0000000 (2,4,0,0)
0.5000000, 0.5000000, 0.0000000, 0.0000000 (3,3,0,0)

0.1097139, 0.1097139, 0.7805723, 0.0000000 (1,1,4,0)
0.1256031, 0.3157892, 0.5586077, 0.0000000 (1,2,3,0)
0.3333333, 0.3333333, 0.3333333, 0.0000000 (2,2,2,0)

0.1357838, 0.1357838, 0.1357838, 0.5926485 (1,1,1,3)
0.1440664, 0.1440664, 0.3559336, 0.3559336 (1,1,2,2)
